UserID,Month,Amount
U002781,Jan,21000
U002781,Feb,2000
U002781,Dec,17000
U002783,Jan,84000
U002783,Feb,2000
U002783,Aug,96000
U002783,Dec,2000
U002784,Mar,2000
U002784,Apr,106000
U002784,Jul,3000
U002784,Sep,2000
U002784,Dec,2000
U002785,Jul,93000
U002786,Feb,10000
U002786,Jul,2000
U002787,Oct,2000
U002788,Jul,2000
U002788,Nov,19000
U002789,Apr,10000
U002790,Jan,108000
U002790,Apr,2000
U002790,Jul,104000
U002791,Jun,11000
U002791,Jul,11000
U002791,Dec,2000
U002792,Dec,11000
U002793,Jan,115000
U002793,Feb,2000
U002794,Jul,9000
U002794,Dec,10000
U002796,Jan,102000
U002796,Oct,2000
U002797,Mar,2000
U002797,Jul,100000
U002798,Apr,50000
U002798,Jun,2000
U002799,Feb,3000
U002799,Mar,93000
U002800,Feb,2000
U002800,Mar,22000
U002801,May,2000
U002801,Aug,3000
U002801,Oct,11000
U002801,Nov,10000
U002802,Jul,3000
U002802,Aug,1000
U002804,Apr,2000
U002804,Oct,40000
U002804,Dec,1000
U002805,Jan,82000
U002805,May,2000
U002805,Jun,3000
U002806,Jan,10000
U002807,Sep,11000
U002808,Jul,97000
U002808,Dec,2000
U002809,Oct,3000
U002810,Jun,2000
U002811,Oct,35000
U002812,Jan,2000
U002812,May,19000
U002812,Oct,22000
U002813,Mar,2000
U002813,Jun,20000
U002813,Jul,21000
U002813,Nov,1000
U002814,May,3000
U002814,Nov,2000
U002815,Jan,107000
U002816,Jun,11000
U002816,Sep,10000
U002818,Oct,41000
U002819,Mar,11000
U002819,Dec,11000
U002820,Apr,18000
U002821,Apr,2000
U002821,Jun,2000
U002821,Jul,1000
U002821,Dec,24000
U002822,Mar,96000
U002822,Jul,110000
U002822,Dec,2000
U002823,Jan,10000
U002823,Feb,2000
U002823,Mar,9000
U002824,Jan,37000
U002824,Apr,40000
U002825,Oct,43000
U002825,Dec,2000
U002826,Apr,2000
U002826,Sep,2000
U002828,Jan,2000
U002828,Feb,20000
U002830,Jan,111000
U002831,Apr,40000
U002832,May,2000
U002832,Jul,89000
U002833,Feb,93000
U002833,Mar,2000
U002833,May,2000
U002833,Dec,2000
U002834,Aug,9000
U002835,Jul,102000
U002836,Mar,2000
U002836,May,3000
U002837,Jan,88000
U002837,Nov,3000
U002838,Jan,19000
U002838,Jun,20000
U002838,Jul,2000
U002838,Aug,2000
U002839,Apr,39000
U002839,May,2000
U002839,Oct,39000
U002840,Oct,46000
U002841,Jan,3000
U002841,Jul,9000
U002841,Sep,8000
U002842,Jul,11000
U002842,Aug,8000
U002843,Apr,36000
U002843,Aug,2000
U002844,Jul,104000
U002844,Oct,119000
U002845,Feb,3000
U002845,Jun,2000
U002845,Nov,2000
U002846,Jun,2000
U002846,Aug,1000
U002846,Oct,3000
U002846,Nov,1000
U002847,Jan,19000
U002847,May,2000
U002847,Aug,19000
U002847,Sep,3000
U002848,Jul,1000
U002848,Dec,9000
U002849,Jul,16000
U002850,Oct,43000
U002850,Nov,2000
U002851,Feb,2000
U002851,Sep,15000
U002852,Feb,2000
U002852,May,2000
U002852,Jul,95000
U002852,Sep,1000
U002852,Oct,97000
U002853,Jan,1000
U002853,May,2000
U002853,Oct,17000
U002853,Nov,20000
U002854,Nov,2000
U002857,Jul,96000
U002858,Oct,2000
U002859,Sep,20000
U002860,Jan,2000
U002860,Jun,1000
U002860,Jul,2000
U002862,Nov,1000
U002863,Mar,1000
U002865,Oct,2000
U002866,May,11000
U002866,Oct,12000
U002867,Jan,91000
U002867,Oct,2000
U002868,Sep,20000
U002870,Jun,2000
U002870,Jul,92000
U002871,Jul,108000
U002872,Feb,2000
U002872,May,2000
U002872,Jul,3000
U002872,Dec,9000
U002874,Jan,106000
U002874,Apr,2000
U002876,Apr,3000
U002877,Nov,40000
U002878,Oct,2000
U002879,Mar,19000
U002879,May,1000
U002879,Nov,21000
U002880,Apr,38000
U002881,Feb,2000
U002881,Oct,1000
U002882,Apr,2000
U002882,Aug,2000
U002884,Apr,37000
U002884,Sep,3000
U002884,Oct,38000
U002885,May,3000
U002885,Aug,9000
U002885,Dec,2000
U002886,Apr,40000
U002889,Jan,104000
U002889,Jul,100000
U002891,Apr,2000
U002891,Jul,2000
U002891,Aug,2000
U002891,Nov,2000
U002892,Apr,2000
U002893,Apr,42000
U002893,Aug,40000
U002893,Oct,2000
U002894,Jan,23000
U002894,Jun,21000
U002895,May,18000
U002896,Oct,39000
U002897,Jan,1000
U002897,Nov,2000
U002897,Dec,1000
U002899,Sep,9000
U002901,Jan,92000
U002901,Jul,107000
U002902,Oct,42000
U002903,Oct,21000
U002903,Nov,2000
U002904,Aug,18000
U002905,Feb,3000
U002905,Nov,20000
U002906,Jul,11000
U002906,Oct,9000
U002907,Jan,3000
U002907,Apr,18000
U002907,Sep,2000
U002908,Jan,110000
U002908,Jul,103000
U002909,Jan,21000
U002909,Mar,2000
U002909,Nov,2000
U002909,Dec,21000
U002910,Mar,2000
U002910,Nov,2000
U002911,Apr,2000
U002912,Jan,119000
U002912,Jul,105000
U002912,Nov,2000
U002914,Apr,11000
U002914,Jun,2000
U002915,Jun,10000
U002916,Oct,23000
U002917,Jan,2000
U002917,Feb,2000
U002917,Sep,10000
U002917,Dec,2000
U002919,Sep,22000
U002920,Jan,103000
U002920,Jul,99000
U002921,Mar,11000
U002921,Jun,2000
U002922,Jan,19000
U002922,Sep,20000
U002922,Dec,26000
U002923,Jan,3000
U002923,Apr,45000
U002923,Sep,3000
U002924,Jan,10000
U002924,Apr,10000
U002924,Sep,2000
U002924,Nov,1000
U002924,Dec,10000
U002925,Jan,98000
U002925,May,2000
U002927,Apr,2000
U002927,Sep,3000
U002927,Oct,36000
U002928,Jan,3000
U002929,Jul,11000
U002930,Feb,2000
U002930,Jul,2000
U002930,Aug,3000
U002931,Feb,2000
U002931,Apr,43000
U002932,Mar,2000
U002932,Apr,8000
U002932,Nov,10000
U002933,Jan,23000
U002933,Jul,3000
U002934,Apr,2000
U002934,Dec,2000
U002935,Feb,2000
U002935,May,22000
U002935,Aug,17000
U002935,Oct,24000
U002935,Dec,22000
U002937,Feb,2000
U002937,Jun,3000
U002937,Sep,9000
U002938,Mar,2000
U002938,Apr,2000
U002939,Jan,94000
U002939,Feb,2000
U002939,Mar,104000
U002939,Jul,113000
U002940,Feb,9000
U002940,Nov,10000
U002941,Feb,2000
U002941,Jul,87000
U002942,Feb,2000
U002943,Feb,12000
U002944,Jun,3000
U002945,Nov,1000
U002947,Jan,102000
U002947,Feb,3000
U002947,Jul,1000
U002949,Apr,3000
U002950,Jun,2000
U002951,Apr,38000
U002952,Nov,21000
U002953,Mar,19000
U002953,May,2000
U002954,Jan,19000
U002954,Apr,2000
U002954,May,2000
U002954,Jun,20000
U002955,Feb,2000
U002955,Mar,2000
U002955,Jun,18000
U002956,Jan,2000
U002956,Jul,22000
U002956,Dec,21000
U002957,Aug,10000
U002958,Jan,99000
U002958,Jul,2000
U002958,Sep,1000
U002959,May,10000
U002959,Oct,2000
U002960,Apr,40000
U002960,Aug,2000
U002961,Jan,105000
U002962,Apr,1000
U002962,Jun,10000
U002962,Aug,10000
U002962,Dec,10000
U002963,Oct,46000
U002964,Apr,46000
U002964,Oct,44000
U002964,Nov,2000
U002965,Jan,91000
U002965,Feb,1000
U002965,Jul,2000
U002965,Aug,2000
U002967,Dec,23000
U002968,Jan,2000
U002968,Oct,2000
U002968,Nov,10000
U002968,Dec,2000
U002969,Jan,20000
U002969,Jul,23000
U002971,May,18000
U002971,Nov,1000
U002971,Dec,18000
U002972,Sep,2000
U002974,May,10000
U002975,Oct,2000
U002976,Jun,11000
U002976,Dec,1000
U002977,Jan,3000
U002977,Feb,22000
U002977,Jul,2000
U002978,Jan,10000
U002978,Jul,3000
U002979,Jan,22000
U002979,May,2000
U002979,Jul,22000
U002980,Apr,23000
U002980,Dec,22000
U002981,Jan,2000
U002981,Oct,2000
U002982,Jan,2000
U002982,May,9000
U002982,Nov,11000
U002983,Jun,3000
U002984,Jun,21000
U002984,Dec,20000
U002985,Jan,9000
U002985,Mar,2000
U002985,Aug,2000
U002986,Feb,26000
U002986,Mar,21000
U002986,Jun,20000
U002986,Sep,20000
U002986,Nov,15000
U002987,Mar,1000
U002987,May,17000
U002987,Jul,2000
U002988,Feb,2000
U002988,Jul,2000
U002988,Nov,2000
U002988,Dec,2000
U002989,Apr,2000
U002990,Feb,24000
U002990,Mar,21000
U002991,May,3000
U002991,Oct,41000
U002992,May,3000
U002992,Jul,120000
U002993,Nov,2000
U002993,Dec,2000
U002994,May,2000
U002995,Apr,40000
U002995,Aug,1000
U002996,Apr,38000
U002996,Sep,1000
U002996,Oct,42000
U002996,Dec,2000
U002997,Apr,44000
U002997,Oct,42000
U002998,Jun,21000
U002998,Aug,2000
U002999,Feb,2000
U003000,Jan,8000
U003000,Jul,2000
U003000,Oct,2000
U003001,Mar,1000
U003001,Jun,2000
U003001,Jul,2000
U003001,Dec,21000
U003002,Oct,11000
U003002,Dec,11000
U003004,Oct,36000
U003005,Aug,2000
U003006,Aug,21000
U003007,Apr,41000
U003007,Oct,42000
U003008,Apr,22000
U003009,Jan,2000
U003009,Mar,1000
U003011,Jul,21000
U003011,Oct,2000
U003012,Jan,2000
U003012,Mar,9000
U003014,Mar,2000
U003015,Jan,3000
U003015,Oct,107000
U003017,Jan,13000
U003017,Jun,9000
U003017,Aug,3000
U003017,Dec,3000
U003018,Jan,38000
U003018,Oct,44000
U003019,Jan,10000
U003019,Apr,10000
U003019,May,8000
U003019,Jun,2000
U003019,Oct,2000
U003020,Apr,39000
U003020,Sep,2000
U003021,Apr,13000
U003021,Jul,9000
U003022,Apr,3000
U003022,Jun,2000
U003022,Sep,2000
U003023,Apr,44000
U003023,Aug,2000
U003023,Oct,39000
U003024,Nov,1000
U003025,Jul,95000
U003026,Aug,1000
U003027,Jan,21000
U003027,Mar,18000
U003029,Mar,19000
U003029,Jun,3000
U003029,Aug,20000
U003029,Oct,20000
U003030,Jan,2000
U003031,Mar,19000
U003031,Apr,20000
U003031,Jun,18000
U003032,Jan,10000
U003032,Jun,9000
U003032,Jul,9000
U003033,May,19000
U003033,Dec,3000
U003034,Feb,10000
U003034,Aug,9000
U003034,Sep,10000
U003035,Jan,22000
U003035,Feb,2000
U003035,Jul,2000
U003035,Sep,22000
U003036,Apr,1000
U003037,Jan,2000
U003037,Jul,114000
U003038,Sep,20000
U003038,Oct,2000
U003039,May,3000
U003039,Jul,92000
U003040,Apr,40000
U003040,Oct,41000
U003041,Nov,2000
U003042,Apr,3000
U003042,Jun,1000
U003042,Jul,95000
U003042,Aug,2000
U003043,Mar,3000
U003043,Oct,31000
U003044,Jan,92000
U003044,Jul,105000
U003045,Mar,2000
U003045,Apr,47000
U003045,Jun,37000
U003045,Oct,2000
U003046,Feb,10000
U003046,Jun,2000
U003048,Oct,1000
U003048,Nov,2000
U003049,Apr,40000
U003049,Oct,38000
U003050,Apr,18000
U003050,Nov,22000
U003051,May,2000
U003051,Jun,26000
U003052,Jan,46000
U003052,Apr,39000
U003052,Oct,42000
U003053,Jul,11000
U003053,Sep,9000
U003054,Apr,11000
U003055,Apr,36000
U003055,May,2000
U003056,Apr,44000
U003057,Jan,2000
U003057,Oct,45000
U003058,Aug,2000
U003059,Jan,100000
U003059,Jul,114000
U003059,Aug,2000
U003061,Feb,12000
U003061,Oct,2000
U003061,Nov,11000
U003063,Apr,10000
U003063,May,9000
U003064,Jan,97000
U003064,Jul,106000
U003065,Jan,98000
U003065,Feb,2000
U003066,Oct,46000
U003066,Nov,35000
U003067,Jul,96000
U003068,Jan,2000
U003071,Jun,2000
U003072,Aug,1000
U003073,Feb,21000
U003074,Jan,107000
U003075,Apr,40000
U003075,Oct,40000
U003076,Apr,40000
U003077,Mar,2000
U003077,Apr,42000
U003077,Oct,2000
U003077,Nov,1000
U003078,Feb,19000
U003078,Oct,2000
U003078,Nov,22000
U003078,Dec,18000
U003079,Mar,1000
U003080,Mar,18000
U003080,Sep,16000
U003082,Feb,2000
U003082,Jul,10000
U003082,Nov,2000
U003083,Mar,3000
U003083,Sep,2000
U003084,Jan,113000
U003084,Feb,2000
U003085,Apr,8000
U003085,Aug,10000
U003085,Dec,2000
U003086,Jan,87000
U003086,Dec,2000
U003088,Jan,97000
U003089,Jan,2000
U003089,Feb,20000
U003089,Sep,21000
U003089,Nov,18000
U003090,Jun,2000
U003090,Nov,2000
U003091,Mar,3000
U003091,Apr,19000
U003091,Jul,22000
U003093,Jan,94000
U003093,Jul,89000
U003093,Aug,2000
U003093,Sep,2000
U003094,Dec,2000
U003095,May,18000
U003095,Dec,18000
U003096,Jan,39000
U003096,Jul,2000
U003096,Dec,2000
U003098,Feb,22000
U003098,Jul,24000
U003098,Aug,16000
U003098,Oct,2000
U003099,Mar,3000
U003100,Jan,40000
U003100,Jul,2000
U003100,Aug,1000
U003100,Sep,3000
U003101,Jul,10000
U003102,Jan,2000
U003102,Dec,2000
U003103,Mar,2000
U003104,Apr,1000
U003104,Jul,22000
U003106,May,2000
U003106,Sep,11000
U003107,Sep,3000
U003108,Jun,2000
U003109,Jan,99000
U003110,Jan,2000
U003110,Feb,2000
U003110,Jul,18000
U003112,Sep,2000
U003112,Oct,38000
U003113,Apr,2000
U003113,Dec,2000
U003114,Jun,2000
U003115,Apr,1000
U003115,Jun,10000
U003115,Dec,12000
U003116,Mar,2000
U003116,Jun,2000
U003116,Jul,20000
U003116,Dec,21000
U003117,Nov,18000
U003118,Apr,3000
U003118,Jul,2000
U003120,Apr,38000
U003120,Oct,48000
U003121,Jun,2000
U003121,Jul,2000
U003121,Sep,18000
U003121,Oct,1000
U003122,Jul,1000
U003122,Oct,3000
U003122,Dec,11000
U003124,Nov,21000
U003125,Apr,19000
U003125,Aug,2000
U003125,Sep,18000
U003126,Sep,17000
U003126,Dec,2000
U003127,Apr,41000
U003127,Sep,2000
U003128,May,2000
U003128,Jul,93000
U003129,Feb,44000
U003129,May,35000
U003129,Jun,1000
U003129,Jul,2000
U003130,Feb,2000
U003130,Mar,3000
U003130,Apr,9000
U003130,Aug,11000
U003131,Jan,92000
U003131,Apr,1000
U003131,Dec,2000
U003133,Jun,10000
U003133,Nov,12000
U003134,Oct,2000
U003135,Nov,2000
U003137,Jul,1000
U003138,Jan,20000
U003138,Jul,2000
U003138,Dec,2000
U003139,Sep,2000
U003139,Oct,9000
U003140,Jun,2000
U003140,Sep,2000
U003141,Jul,3000
U003142,Apr,20000
U003142,Sep,18000
U003144,May,1000
U003145,May,10000
U003146,Jan,2000
U003146,Feb,1000
U003146,May,2000
U003146,Jun,26000
U003146,Dec,2000
U003147,Feb,2000
U003150,Feb,2000
U003150,Mar,2000
U003151,Sep,2000
U003152,Mar,105000
U003152,Apr,2000
U003153,Feb,10000
U003153,Apr,3000
U003154,Jan,11000
U003154,Jul,10000
U003154,Aug,9000
U003154,Oct,3000
U003154,Nov,1000
U003155,Jan,2000
U003155,Oct,18000
U003156,Jan,2000
U003156,Feb,2000
U003156,Aug,21000
U003157,Feb,9000
U003157,Mar,12000
U003157,Jul,10000
U003158,Jan,3000
U003158,May,2000
U003158,Oct,2000
U003159,Mar,20000
U003159,Jul,2000
U003160,Jul,21000
U003161,Jan,2000
U003161,Oct,39000
U003162,Feb,18000
U003162,Apr,2000
U003162,Jun,2000
U003163,Jan,83000
U003163,May,2000
U003164,Mar,2000
U003164,Jun,10000
U003165,Apr,2000
U003165,May,3000
U003165,Aug,10000
U003165,Dec,2000
U003166,Jul,120000
U003167,Apr,36000
U003167,Oct,41000
U003167,Dec,38000
U003168,Jun,3000
U003169,May,2000
U003169,Jul,84000
U003170,Jan,2000
U003170,Apr,25000
U003170,Jun,21000
U003170,Nov,18000
U003172,Jul,99000
U003173,May,2000
U003173,Jun,113000
U003173,Jul,85000
U003173,Nov,119000
U003174,Jul,93000
U003175,Jan,20000
U003175,Apr,20000
U003175,Oct,21000
U003176,Apr,2000
U003176,Jul,2000
U003176,Sep,3000
U003177,Jul,79000
U003177,Sep,2000
U003178,Apr,10000
U003178,Sep,11000
U003179,Apr,2000
U003179,Oct,2000
U003180,Apr,42000
U003180,Oct,39000
U003181,Apr,1000
U003181,Jun,18000
U003182,Mar,3000
U003183,Jan,21000
U003184,Apr,10000
U003184,Nov,3000
U003185,Sep,2000
U003185,Dec,2000
U003187,Jan,3000
U003188,Jul,121000
U003189,Jul,82000
U003190,Jul,1000
U003190,Oct,1000
U003191,Jul,2000
U003192,Jan,1000
U003192,Apr,42000
U003192,Aug,37000
U003192,Oct,46000
U003193,Feb,2000
U003193,Jul,1000
U003194,May,22000
U003195,Jan,86000
U003196,Jan,90000
U003196,Jul,82000
U003198,Sep,3000
U003198,Dec,2000
U003199,Oct,37000
U003200,May,3000
U003200,Jul,9000
U003200,Aug,10000
U003200,Sep,2000
U003202,May,2000
U003202,Nov,2000
U003203,Oct,2000
U003204,Feb,18000
U003205,Oct,3000
U003206,Jan,3000
U003206,Nov,2000
U003207,Oct,3000
U003208,Sep,3000
U003209,Oct,44000
U003210,Jan,2000
U003210,Apr,39000
U003212,Feb,3000
U003212,Apr,2000
U003212,Jul,10000
U003213,Jan,12000
U003213,Jun,2000
U003213,Oct,10000
U003214,May,9000
U003215,Mar,2000
U003215,Oct,39000
U003216,Jan,3000
U003216,Feb,3000
U003217,Apr,10000
U003218,Jul,93000
U003219,Jan,1000
U003219,Apr,2000
U003220,Jan,80000
U003220,Apr,2000
U003220,Jul,93000
U003220,Sep,2000
U003221,Jan,106000
U003221,Feb,2000
U003221,Jul,105000
U003222,Jan,115000
U003222,Mar,2000
U003222,Jul,107000
U003222,Oct,2000
U003223,Feb,3000
U003224,Jan,2000
U003224,Oct,39000
U003225,Apr,44000
U003226,Feb,20000
U003226,Jul,2000
U003226,Sep,2000
U003227,Jan,93000
U003228,Apr,38000
U003229,Apr,45000
U003229,Aug,3000
U003230,May,2000
U003230,Jul,2000
U003230,Oct,3000
U003231,Jan,107000
U003232,Jan,20000
U003233,Jul,2000
U003233,Aug,9000
U003236,Aug,1000
U003237,Jan,90000
U003238,Aug,2000
U003238,Dec,2000
U003239,Oct,45000
U003240,Apr,45000
U003241,Jan,7000
U003241,Apr,2000
U003241,May,10000
U003241,Sep,9000
U003242,Mar,2000
U003242,May,3000
U003243,May,99000
U003243,Jul,97000
U003244,Jan,2000
U003244,Dec,19000
U003245,Jan,2000
U003245,Jun,23000
U003246,Jul,94000
U003246,Dec,2000
U003247,Jan,1000
U003247,Oct,1000
U003247,Nov,2000
U003248,Mar,2000
U003249,Jan,2000
U003249,Jun,1000
U003250,Nov,2000
U003251,Jan,120000
U003251,Jun,3000
U003251,Jul,94000
U003251,Dec,2000
U003252,Jan,98000
U003253,Mar,2000
U003253,Aug,9000
U003254,May,3000
U003254,Jul,16000
U003254,Sep,22000
U003254,Oct,19000
U003254,Dec,2000
U003255,Mar,1000
U003256,Jul,102000
U003256,Nov,1000
U003257,Jul,100000
U003258,Oct,37000
U003260,Jan,110000
U003260,Apr,106000
U003260,Jul,2000
U003261,May,2000
U003261,Aug,2000
U003261,Nov,19000
U003261,Dec,22000
U003262,Feb,11000
U003262,Jun,6000
U003262,Aug,2000
U003264,Feb,18000
U003264,Mar,3000
U003265,Jun,2000
U003265,Jul,10000
U003265,Oct,12000
U003266,Mar,2000
U003266,Apr,49000
U003266,Jun,2000
U003266,Jul,3000
U003268,Apr,43000
U003268,Nov,2000
U003269,Oct,48000
U003270,Jan,88000
U003271,May,2000
U003271,Jun,1000
U003271,Nov,11000
U003272,Jan,95000
U003272,Feb,3000
U003273,Jan,78000
U003273,Aug,120000
U003273,Nov,85000
U003274,Jan,117000
U003274,Jul,93000
U003275,Jan,107000
U003275,May,2000
U003276,Aug,3000
U003276,Oct,2000
U003277,Feb,3000
U003277,Apr,100000
U003277,Sep,2000
U003278,Apr,2000
U003278,May,20000
U003279,Jul,2000
U003279,Sep,2000
U003280,Nov,3000
U003281,Jul,19000
U003281,Sep,2000
U003282,Apr,2000
U003283,Jul,20000
U003283,Sep,21000
U003284,Feb,2000
U003284,Apr,42000
U003284,Oct,41000
U003285,Jul,110000
U003286,Jan,106000
U003286,Jun,2000
U003286,Jul,99000
U003287,Apr,2000
U003287,Jul,2000
U003289,Aug,2000
U003289,Nov,19000
U003290,Jan,88000
U003290,Dec,1000
U003291,Apr,43000
U003291,May,2000
U003291,Jun,2000
U003291,Oct,46000
U003291,Nov,1000
U003292,Oct,38000
U003293,Jan,2000
U003294,Feb,1000
U003295,Apr,36000
U003295,Dec,2000
U003297,Jan,108000
U003297,Jul,76000
U003299,Apr,33000
U003299,Oct,2000
U003299,Dec,2000
U003300,Jan,80000
U003300,Feb,2000
U003300,Oct,1000
U003301,Aug,11000
U003302,Jul,2000
U003303,Apr,36000
U003303,Jun,2000
U003304,Sep,2000
U003304,Dec,10000
U003305,Feb,11000
U003305,Apr,8000
U003305,Sep,2000
U003306,Aug,2000
U003307,Apr,33000
U003307,Oct,45000
U003308,Jan,23000
U003308,Jun,2000
U003308,Jul,2000
U003308,Sep,2000
U003309,Aug,2000
U003310,Jan,9000
U003310,Nov,1000
U003311,Dec,24000
U003312,Aug,1000
U003312,Dec,10000
U003314,Jul,10000
U003315,Apr,42000
U003315,Jun,2000
U003315,Jul,3000
U003315,Sep,1000
U003316,Sep,1000
U003317,Apr,40000
U003317,Jun,3000
U003317,Aug,2000
U003317,Oct,47000
U003318,Jan,20000
U003318,Sep,21000
U003319,Jan,2000
U003319,Feb,2000
U003319,Apr,40000
U003319,Oct,43000
U003321,Oct,3000
U003322,Feb,2000
U003322,Jul,11000
U003323,Oct,28000
U003324,Mar,23000
U003324,Apr,15000
U003324,Sep,23000
U003324,Nov,2000
U003325,Apr,44000
U003325,Sep,2000
U003326,Jun,11000
U003327,Jan,101000
U003327,Feb,3000
U003327,Aug,1000
U003328,Mar,17000
U003328,Jun,18000
U003328,Nov,19000
U003328,Dec,2000
U003330,Jan,119000
U003330,Mar,2000
U003330,May,2000
U003330,Jun,3000
U003330,Jul,99000
U003330,Aug,102000
U003330,Nov,2000
U003331,May,11000
U003331,Jul,10000
U003331,Sep,2000
U003332,Jul,81000
U003332,Oct,2000
U003332,Dec,1000
U003333,Oct,42000
U003334,Jan,12000
U003334,Jul,10000
U003334,Nov,11000
U003335,Apr,37000
U003335,Dec,2000
U003336,Jul,97000
U003337,Apr,43000
U003337,Jul,2000
U003339,Feb,40000
U003339,Oct,43000
U003340,Jul,112000
U003341,Aug,1000
U003341,Oct,34000
U003342,Dec,2000
U003343,Jun,20000
U003343,Sep,20000
U003344,May,1000
U003344,Jul,97000
U003345,Feb,20000
U003345,Jul,1000
U003345,Oct,18000
U003346,Jul,2000
U003346,Dec,10000
U003347,Jun,20000
U003349,Feb,10000
U003349,Jul,2000
U003349,Sep,9000
U003349,Nov,2000
U003351,Jul,4000
U003352,Jul,75000
U003353,Mar,9000
U003353,Oct,10000
U003353,Dec,9000
U003354,Apr,45000
U003354,Jul,2000
U003354,Oct,37000
U003356,Jun,9000
U003356,Oct,9000
U003356,Dec,1000
U003357,Jan,96000
U003357,Jul,95000
U003357,Nov,85000
U003359,Feb,2000
U003359,Jul,109000
U003359,Aug,2000
U003359,Oct,2000
U003360,Jan,106000
U003361,Jan,18000
U003362,Jul,9000
U003362,Aug,10000
U003362,Nov,10000
U003363,Apr,2000
U003363,Jul,2000
U003365,Jan,2000
U003365,Aug,2000
U003365,Oct,42000
U003366,Sep,21000
U003367,Aug,2000
U003368,Mar,9000
U003370,Feb,2000
U003370,Mar,1000
U003371,Jan,3000
U003371,Mar,21000
U003371,May,2000
U003371,Aug,3000
U003371,Sep,3000
U003371,Nov,18000
U003372,Nov,2000
U003374,Jan,108000
U003375,Feb,10000
U003375,Jul,11000
U003375,Nov,9000
U003376,Jan,96000
U003376,Feb,1000
U003376,Jul,100000
U003376,Dec,2000
U003377,May,19000
U003377,Dec,3000
U003378,Apr,2000
U003378,May,2000
U003378,Jul,2000
U003379,Sep,19000
U003379,Dec,18000
U003380,Jan,2000
U003380,Jul,21000
U003380,Sep,3000
U003380,Nov,2000
U003381,Oct,40000
U003382,Feb,10000
U003382,Mar,9000
U003382,Apr,2000
U003382,Jun,2000
U003383,Apr,44000
U003383,Aug,2000
U003384,Feb,36000
U003384,Apr,2000
U003384,Jul,2000
U003385,Jun,3000
U003386,Oct,49000
U003386,Dec,2000
U003387,Sep,2000
U003388,Oct,2000
U003389,Feb,9000
U003389,Apr,3000
U003390,Nov,18000
U003392,Jun,2000
U003392,Jul,121000
U003393,Jan,121000
U003394,Aug,21000
U003394,Sep,2000
U003395,Jan,1000
U003395,Oct,2000
U003396,Mar,87000
U003396,Jul,3000
U003396,Nov,3000
U003397,Apr,36000
U003397,Oct,44000
U003397,Dec,48000
U003398,Mar,2000
U003398,May,20000
U003398,Sep,2000
U003399,Apr,49000
U003400,Oct,40000
U003400,Dec,2000
U003401,Aug,19000
U003401,Sep,21000
U003402,Mar,14000
U003402,Sep,3000
U003402,Nov,19000
U003404,Jan,109000
U003404,Jul,99000
U003404,Sep,98000
U003404,Nov,2000
U003406,Jan,96000
U003406,Aug,2000
U003407,Sep,10000
U003408,Apr,45000
U003408,Oct,38000
U003409,Jan,11000
U003409,Nov,2000
U003410,Jan,9000
U003410,Dec,10000
U003411,Sep,11000
U003412,Feb,2000
U003412,Apr,45000
U003412,Sep,2000
U003412,Oct,35000
U003413,Jan,18000
U003414,Feb,2000
U003414,Jul,94000
U003415,Jul,124000
U003415,Oct,85000
U003415,Nov,2000
U003416,Aug,2000
U003417,Feb,2000
U003417,Jul,3000
U003418,Jan,86000
U003418,Jul,101000
U003419,Oct,1000
U003422,Mar,2000
U003423,Jun,2000
U003423,Oct,36000
U003424,Feb,2000
U003425,Sep,19000
U003426,Jan,12000
U003426,Apr,2000
U003426,May,11000
U003426,Sep,8000
U003426,Nov,2000
U003427,Jun,1000
U003427,Dec,2000
U003428,Mar,3000
U003428,May,2000
U003428,Jun,40000
U003428,Oct,40000
U003428,Nov,2000
U003429,Jan,108000
U003429,May,2000
U003430,May,9000
U003431,Jan,2000
U003431,Jun,3000
U003431,Aug,2000
U003432,Mar,2000
U003432,Apr,23000
U003433,Jan,2000
U003434,Apr,9000
U003435,Dec,2000
U003436,Jun,1000
U003437,Jul,11000
U003438,Aug,2000
U003438,Oct,2000
U003439,Oct,2000
U003439,Dec,11000
U003440,Jan,91000
U003441,Apr,34000
U003441,Sep,2000
U003441,Nov,2000
U003442,Jul,2000
U003443,Sep,9000
U003443,Oct,2000
U003443,Nov,10000
U003444,Apr,46000
U003444,Jul,2000
U003444,Dec,3000
U003445,Apr,41000
U003445,Oct,29000
U003445,Dec,2000
U003446,Jan,23000
U003447,Mar,17000
U003447,Aug,16000
U003447,Nov,2000
U003448,Aug,2000
U003448,Oct,43000
U003448,Nov,3000
U003449,Mar,22000
U003450,Mar,18000
U003450,Apr,2000
U003451,Apr,42000
U003451,Sep,2000
U003451,Oct,42000
U003454,Mar,2000
U003454,Jul,115000
U003455,May,2000
U003455,Jul,93000
U003456,Jan,10000
U003457,Aug,12000
U003458,Apr,31000
U003459,Feb,2000
U003459,Jul,122000
U003460,Oct,2000
U003460,Dec,2000
U003461,Jan,20000
U003462,Mar,24000
U003462,Aug,21000
U003462,Oct,2000
U003463,Feb,20000
U003463,Mar,1000
U003463,Jul,23000
U003463,Oct,2000
U003464,May,19000
U003464,Nov,2000
U003465,Jun,2000
U003466,Mar,3000
U003466,Apr,2000
U003466,May,2000
U003466,Aug,2000
U003466,Oct,33000
U003467,Jan,23000
U003468,Jan,105000
U003468,Feb,2000
U003468,Jun,2000
U003469,Mar,2000
