Transact-ID,UserID,MainItem,Price
T00000739,U008346,GOODS-H,313790
T00000740,U008096,GOODS-L,19560
T00000741,U000410,FASHION-L,5540
T00000742,U003772,FASHION-L,37670
T00000743,U005288,FASHION-L,2590
T00000744,U004649,FASHION-L,3310
T00000745,U003575,GOODS-L,19420
T00000746,U009184,GOODS-H,121590
T00000747,U006609,GOODS-L,450
T00000748,U000282,FASHION-L,12540
T00000749,U005004,FASHION-L,3910
T00000750,U005302,FASHION-H,82190
T00000751,U001651,FASHION-L,13610
T00000752,U002985,FASHION-L,3120
T00000753,U004445,FASHION-L,19660
T00000754,U000888,FASHION-H,46060
T00000755,U005318,FASHION-L,8320
T00000756,U003006,GOODS-L,900
T00000757,U008694,FASHION-L,3460
T00000758,U007673,FASHION-L,3860
T00000759,U003638,GOODS-L,720
T00000760,U003950,FASHION-H,87380
T00000761,U001101,FASHION-L,30570
T00000762,U003803,GOODS-L,20290
T00000763,U000099,GOODS-H,527560
T00000764,U001151,FASHION-L,13420
T00000765,U010027,FASHION-L,21890
T00000766,U001229,FASHION-L,24350
T00000767,U008449,FASHION-L,3060
T00000768,U008720,FASHION-L,4100
T00000769,U009085,GOODS-L,670
T00000770,U002423,GOODS-L,1270
T00000771,U004424,FASHION-L,3940
T00000772,U006366,FASHION-H,17070
T00000773,U008263,GOODS-L,940
T00000774,U002950,FASHION-H,21920
T00000775,U002669,GOODS-L,930
T00000776,U009193,GOODS-L,1130
T00000777,U006916,FASHION-L,19560
T00000778,U004427,FASHION-L,23830
T00000779,U008789,FASHION-L,4210
T00000780,U008725,FASHION-L,21590
T00000781,U002625,FASHION-L,2750
T00000782,U009133,GOODS-L,670
T00000783,U004675,GOODS-L,19870
T00000784,U003562,GOODS-L,1000
T00000785,U005565,GOODS-L,20760
T00000786,U009327,GOODS-L,21400
T00000787,U005752,FASHION-L,1900
T00000788,U009695,GOODS-L,19200
T00000789,U005149,GOODS-L,19920
T00000790,U006799,GOODS-L,770
T00000791,U007026,FASHION-H,76060
T00000792,U008373,FASHION-L,24340
T00000793,U005005,FASHION-H,20480
T00000794,U003101,GOODS-L,1080
T00000795,U009022,GOODS-L,900
T00000796,U004490,FASHION-L,3080
T00000797,U003809,FASHION-L,18390
T00000798,U000882,GOODS-L,19990
T00000799,U001628,GOODS-L,1110
T00000800,U000669,GOODS-H,342730
T00000801,U002717,GOODS-L,19260
T00000802,U004399,FASHION-L,4080
T00000803,U002509,FASHION-H,27740
T00000804,U006901,FASHION-L,3510
T00000805,U002830,FASHION-L,5200
T00000806,U004871,FASHION-L,17550
T00000807,U009765,FASHION-L,16730
T00000808,U008325,FASHION-L,25380
T00000809,U000596,FASHION-L,19680
T00000810,U001437,FASHION-H,46480
T00000811,U008535,GOODS-L,340
T00000812,U010131,FASHION-L,3220
T00000813,U004013,FASHION-H,18310
T00000814,U003269,GOODS-L,1200
T00000815,U007845,GOODS-L,970
T00000816,U008697,FASHION-L,4170
T00000817,U000337,FASHION-H,20050
T00000818,U008291,FASHION-L,24070
T00000819,U004739,FASHION-L,2790
T00000820,U009277,GOODS-L,900
T00000821,U005189,GOODS-L,19830
T00000822,U004345,FASHION-L,2780
T00000823,U005614,GOODS-L,20100
T00000824,U007531,GOODS-L,990
T00000825,U006246,FASHION-H,8320
T00000826,U001663,GOODS-L,19530
T00000827,U000452,GOODS-L,20400
T00000828,U004065,FASHION-H,18030
T00000829,U003877,GOODS-L,790
T00000830,U001437,FASHION-H,77620
T00000831,U003210,FASHION-L,29540
T00000832,U007713,FASHION-L,2660
T00000833,U009867,GOODS-L,800
T00000834,U000430,FASHION-H,76740
T00000835,U009848,FASHION-L,4490
T00000836,U004841,FASHION-L,3640
T00000837,U006966,FASHION-L,3560
T00000838,U005432,FASHION-L,3610
T00000839,U002771,GOODS-L,890
T00000840,U003228,GOODS-L,850
T00000841,U003967,FASHION-H,21440
T00000842,U005972,GOODS-L,20170
T00000843,U007351,GOODS-L,19360
T00000844,U005188,FASHION-L,1540
T00000845,U001765,FASHION-H,18900
T00000846,U003029,FASHION-L,2740
T00000847,U007508,GOODS-L,680
T00000848,U002932,FASHION-L,16200
T00000849,U002109,FASHION-L,26510
T00000850,U003931,FASHION-L,3370
T00000851,U008685,GOODS-L,20180
T00000852,U004459,FASHION-L,3360
T00000853,U006112,FASHION-L,18520
T00000854,U002193,GOODS-L,1220
T00000855,U006501,FASHION-L,4620
T00000856,U006931,FASHION-L,16410
T00000857,U008418,FASHION-H,46650
T00000858,U006153,FASHION-L,12500
T00000859,U001166,FASHION-H,76930
T00000860,U003629,FASHION-L,28050
T00000861,U002363,FASHION-H,78960
T00000862,U009806,GOODS-L,1020
T00000863,U007430,GOODS-L,990
T00000864,U006641,GOODS-L,1090
T00000865,U010223,FASHION-H,57590
T00000866,U010072,FASHION-L,22240
T00000867,U002323,FASHION-L,2390
T00000868,U009525,FASHION-L,1760
T00000869,U002101,GOODS-L,1080
T00000870,U008068,GOODS-H,100510
T00000871,U002056,FASHION-L,3670
T00000872,U000728,GOODS-L,870
T00000873,U009278,FASHION-L,3200
T00000874,U001105,FASHION-H,45210
T00000875,U009912,FASHION-L,6930
T00000876,U008695,FASHION-L,3090
T00000877,U006698,GOODS-L,20650
T00000878,U009855,FASHION-L,2640
T00000879,U008280,FASHION-L,3870
T00000880,U003846,FASHION-L,2630
T00000881,U004543,GOODS-L,730
T00000882,U004062,GOODS-L,20250
T00000883,U006868,FASHION-L,16410
T00000884,U009777,GOODS-L,19710
T00000885,U010196,GOODS-L,20080
T00000886,U000158,FASHION-L,15740
T00000887,U002094,FASHION-L,22130
T00000888,U006068,FASHION-L,3540
T00000889,U009527,FASHION-L,2910
T00000890,U002214,FASHION-L,26110
T00000891,U003275,FASHION-L,3250
T00000892,U004563,FASHION-L,2290
T00000893,U000913,FASHION-H,47450
T00000894,U010189,GOODS-L,20280
T00000895,U002105,GOODS-L,890
T00000896,U003604,FASHION-L,25560
T00000897,U007164,GOODS-L,990
T00000898,U001510,FASHION-L,12660
T00000899,U008054,FASHION-L,3820
T00000900,U005440,GOODS-L,970
T00000901,U003873,FASHION-L,2900
T00000902,U006567,FASHION-L,23470
T00000903,U005742,FASHION-L,10250
T00000904,U003292,FASHION-L,4090
T00000905,U003248,GOODS-L,20090
T00000906,U007739,FASHION-L,3370
T00000907,U005899,GOODS-L,730
T00000908,U008285,FASHION-L,1190
T00000909,U009597,FASHION-L,2910
T00000910,U005507,GOODS-L,1240
T00000911,U001582,FASHION-L,21810
T00000912,U004009,GOODS-L,1050
T00000913,U001729,GOODS-L,20460
T00000914,U007008,GOODS-L,1130
T00000915,U007105,GOODS-L,19970
T00000916,U005018,FASHION-L,1840
T00000917,U005132,GOODS-L,950
T00000918,U008580,GOODS-L,730
T00000919,U007049,FASHION-H,25170
T00000920,U000533,GOODS-L,850
T00000921,U007996,FASHION-L,23340
T00000922,U007998,GOODS-L,1040
T00000923,U007463,FASHION-L,4950
T00000924,U004556,FASHION-L,3190
T00000925,U004267,FASHION-L,2780
T00000926,U000239,GOODS-L,910
T00000927,U003848,FASHION-L,2990
T00000928,U008788,FASHION-L,4110
T00000929,U001511,GOODS-L,760
T00000930,U003028,FASHION-L,15350
T00000931,U005447,FASHION-L,2980
T00000932,U010252,FASHION-L,3630
T00000933,U007375,FASHION-L,3090
T00000934,U008176,FASHION-L,3710
T00000935,U006752,FASHION-L,10230
T00000936,U002444,FASHION-L,3760
T00000937,U004208,FASHION-H,22480
T00000938,U003765,FASHION-L,18230
T00000939,U008983,GOODS-L,19980
T00000940,U000551,FASHION-H,8080
T00000941,U008423,GOODS-L,1190
T00000942,U003240,FASHION-L,11890
T00000943,U005139,FASHION-L,18170
T00000944,U007073,GOODS-L,1190
T00000945,U004716,GOODS-H,87630
T00000946,U009685,FASHION-L,29610
T00000947,U001258,GOODS-H,100000
T00000948,U009835,GOODS-L,770
T00000949,U002709,FASHION-H,60430
T00000950,U009711,FASHION-L,1980
T00000951,U006960,GOODS-H,74990
T00000952,U002836,FASHION-L,15500
T00000953,U009723,FASHION-L,22630
T00000954,U005096,GOODS-L,1270
T00000955,U001203,FASHION-L,21410
T00000956,U009092,GOODS-L,20270
T00000957,U000139,FASHION-L,1720
T00000958,U010253,FASHION-L,2710
T00000959,U002028,FASHION-L,3250
T00000960,U000476,GOODS-L,18840
T00000961,U003571,FASHION-H,21300
T00000962,U005889,FASHION-L,3710
T00000963,U003947,FASHION-H,45150
T00000964,U008180,FASHION-L,3770
T00000965,U005628,FASHION-L,17330
T00000966,U004570,GOODS-L,900
T00000967,U005598,FASHION-L,19760
T00000968,U000939,FASHION-L,2610
T00000969,U009123,FASHION-L,3530
T00000970,U001562,FASHION-L,4940
T00000971,U004859,FASHION-L,3020
T00000972,U000620,FASHION-H,62150
T00000973,U002214,FASHION-L,3500
T00000974,U009925,FASHION-L,11030
T00000975,U009494,FASHION-L,3340
T00000976,U009853,FASHION-L,25380
T00000977,U009960,FASHION-H,19390
T00000978,U004087,FASHION-H,80060
T00000979,U007413,GOODS-L,1140
T00000980,U001947,FASHION-L,2500
T00000981,U002367,FASHION-L,1710
T00000982,U005516,GOODS-L,790
T00000983,U010166,FASHION-L,4520
T00000984,U007253,GOODS-L,1110
T00000985,U000385,FASHION-H,17180
T00000986,U004658,FASHION-L,3540
T00000987,U007493,FASHION-L,19940
T00000988,U000330,GOODS-L,710
T00000989,U000119,FASHION-H,106990
T00000990,U006249,GOODS-L,840
T00000991,U008128,GOODS-L,20110
T00000992,U005509,GOODS-H,80240
T00000993,U000976,FASHION-L,25610
T00000994,U007056,FASHION-L,2330
T00000995,U006031,GOODS-L,1130
T00000996,U008329,FASHION-L,2710
T00000997,U009003,FASHION-H,13410
T00000998,U006490,FASHION-L,3880
T00000999,U009182,FASHION-L,3810
T00001000,U004751,FASHION-L,15430
T00001001,U005983,FASHION-H,26290
T00001002,U009215,FASHION-L,2960
T00001003,U007017,GOODS-L,1060
T00001004,U008884,GOODS-L,19650
T00001005,U002792,FASHION-L,24570
T00001006,U000261,FASHION-L,2870
T00001007,U002356,GOODS-L,920
T00001008,U005095,FASHION-L,22900
T00001009,U008746,FASHION-L,18850
T00001010,U002972,GOODS-L,1200
T00001011,U003577,FASHION-L,21750
T00001012,U001451,GOODS-L,990
T00001013,U003636,FASHION-L,3880
T00001014,U008946,FASHION-L,1250
T00001015,U007215,FASHION-H,30370
T00001016,U006999,FASHION-L,21440
T00001017,U001826,FASHION-L,2690
T00001018,U006606,GOODS-L,20070
T00001019,U000343,GOODS-L,830
T00001020,U002456,FASHION-H,67650
T00001021,U002590,FASHION-L,24260
T00001022,U004840,FASHION-L,3140
T00001023,U002539,GOODS-L,910
T00001024,U008800,FASHION-L,3350
T00001025,U004576,GOODS-L,1000
T00001026,U005928,FASHION-L,14630
T00001027,U009960,FASHION-L,2740
T00001028,U009488,FASHION-L,3650
T00001029,U009618,GOODS-L,20380
T00001030,U000543,GOODS-L,1120
T00001031,U000137,GOODS-L,19920
T00001032,U007716,FASHION-L,2820
T00001033,U005822,FASHION-L,26140
T00001034,U001822,FASHION-L,3380
T00001035,U008131,GOODS-L,630
T00001036,U001771,FASHION-L,2720
T00001037,U007386,GOODS-L,860
T00001038,U006163,FASHION-L,3610
T00001039,U004687,GOODS-L,19960
T00001040,U009936,GOODS-L,20580
T00001041,U009810,GOODS-L,920
T00001042,U003420,FASHION-L,2610
T00001043,U008799,GOODS-H,114440
T00001044,U006387,FASHION-H,25860
T00001045,U005241,FASHION-L,2690
T00001046,U001318,GOODS-L,20800
T00001047,U000162,GOODS-L,1320
T00001048,U002990,GOODS-L,1170
T00001049,U005509,GOODS-L,19260
T00001050,U002298,FASHION-H,12270
T00001051,U008342,FASHION-L,4090
T00001052,U008270,FASHION-H,55600
T00001053,U008402,FASHION-L,2310
T00001054,U001680,FASHION-L,19390
T00001055,U004667,FASHION-L,3740
T00001056,U000762,FASHION-L,3780
T00001057,U007779,FASHION-L,20800
T00001058,U007196,GOODS-L,990
T00001059,U010198,FASHION-L,12620
T00001060,U008749,GOODS-L,1270
T00001061,U005239,GOODS-L,20300
T00001062,U000600,GOODS-L,19860
T00001063,U004676,FASHION-L,2510
T00001064,U000365,FASHION-H,18460
T00001065,U009724,GOODS-L,900
T00001066,U004809,FASHION-L,2760
T00001067,U000448,FASHION-H,22440
T00001068,U009126,GOODS-L,19650
T00001069,U009387,GOODS-L,1270
T00001070,U009013,FASHION-L,25320
T00001071,U008895,FASHION-L,2680
T00001072,U000616,FASHION-H,70550
T00001073,U003477,GOODS-L,1370
T00001074,U008146,FASHION-H,12920
T00001075,U006093,GOODS-L,18680
T00001076,U004937,FASHION-L,2830
T00001077,U000749,GOODS-L,20090
T00001078,U000820,FASHION-H,72250
T00001079,U002721,FASHION-L,2980
T00001080,U003130,FASHION-L,1390
T00001081,U001264,FASHION-L,22650
T00001082,U004592,FASHION-L,25730
T00001083,U000313,FASHION-L,1840
T00001084,U002280,GOODS-L,680
T00001085,U007144,FASHION-L,16060
T00001086,U009498,FASHION-L,3930
T00001087,U001316,GOODS-L,1180
T00001088,U004866,FASHION-L,17080
T00001089,U002096,FASHION-H,10880
T00001090,U001222,FASHION-L,1850
T00001091,U004058,GOODS-L,920
T00001092,U003742,GOODS-L,20290
T00001093,U003450,GOODS-L,1170
T00001094,U000821,FASHION-L,22950
T00001095,U002522,FASHION-L,14960
T00001096,U004796,GOODS-L,1030
T00001097,U007555,FASHION-L,2430
T00001098,U003586,GOODS-L,19090
T00001099,U008868,GOODS-L,1020
T00001100,U005874,FASHION-L,2790
T00001101,U006851,FASHION-L,1910
T00001102,U008627,FASHION-L,19710
T00001103,U004286,FASHION-L,2140
T00001104,U008205,FASHION-H,25930
T00001105,U008320,FASHION-L,15660
T00001106,U008572,FASHION-H,60310
T00001107,U006198,FASHION-L,3720
T00001108,U001361,FASHION-L,18260
T00001109,U006536,FASHION-L,4070
T00001110,U008423,GOODS-L,1200
T00001111,U007281,FASHION-H,24150
T00001112,U002105,FASHION-L,3230
T00001113,U007871,FASHION-L,2300
T00001114,U001929,GOODS-L,19460
T00001115,U009346,FASHION-L,14220
T00001116,U005050,GOODS-L,1290
T00001117,U004249,FASHION-L,17310
T00001118,U007825,FASHION-L,22300
T00001119,U003170,FASHION-L,2760
T00001120,U007506,GOODS-L,690
T00001121,U006680,FASHION-L,2510
T00001122,U003859,FASHION-L,3970
T00001123,U005349,FASHION-H,57310
T00001124,U005854,FASHION-L,2590
T00001125,U009437,FASHION-L,24410
T00001126,U005660,FASHION-L,3940
T00001127,U001737,GOODS-H,106490
T00001128,U007413,FASHION-L,3480
T00001129,U008224,FASHION-L,3600
T00001130,U003344,FASHION-H,25720
T00001131,U004919,FASHION-L,13570
T00001132,U007657,FASHION-L,2130
T00001133,U004956,FASHION-L,24700
T00001134,U002299,FASHION-L,15610
T00001135,U007424,FASHION-L,2700
T00001136,U004352,FASHION-L,25420
T00001137,U004360,FASHION-L,20490
T00001138,U003091,FASHION-L,3970
T00001139,U001652,GOODS-L,480
T00001140,U000701,GOODS-L,1350
T00001141,U006838,FASHION-L,17720
T00001142,U008976,GOODS-L,1060
T00001143,U005449,GOODS-L,1030
T00001144,U004707,GOODS-L,19810
T00001145,U002012,FASHION-L,2580
T00001146,U006121,FASHION-L,1950
T00001147,U004053,FASHION-L,4770
T00001148,U007906,FASHION-L,3710
T00001149,U009125,GOODS-L,19970
T00001150,U000599,GOODS-L,19990
T00001151,U004233,GOODS-L,1130
T00001152,U009158,GOODS-L,790
T00001153,U002449,FASHION-L,3420
T00001154,U000151,GOODS-L,1010
T00001155,U003135,GOODS-L,20280
T00001156,U008078,FASHION-L,17660
T00001157,U004737,FASHION-L,2570
T00001158,U003319,GOODS-H,90020
T00001159,U009401,GOODS-L,810
T00001160,U008987,FASHION-L,3770
T00001161,U001927,FASHION-L,25500
T00001162,U004722,GOODS-L,1110
T00001163,U008725,GOODS-H,99010
T00001164,U006605,GOODS-L,1040
T00001165,U000445,GOODS-L,19950
T00001166,U005808,FASHION-L,17610
T00001167,U003578,FASHION-L,2350
T00001168,U005093,GOODS-L,1270
T00001169,U002954,GOODS-L,1170
T00001170,U007742,GOODS-L,970
T00001171,U000524,GOODS-L,19250
T00001172,U002187,FASHION-H,73270
T00001173,U007060,GOODS-L,830
T00001174,U007840,GOODS-L,910
T00001175,U005948,GOODS-L,940
T00001176,U007564,FASHION-L,2800
T00001177,U000967,GOODS-L,1090
T00001178,U003635,FASHION-L,2870
T00001179,U007830,FASHION-L,1280
T00001180,U004293,FASHION-L,16070
T00001181,U005564,FASHION-H,24650
T00001182,U005430,FASHION-L,3470
T00001183,U007122,FASHION-L,22950
T00001184,U009171,FASHION-L,21590
T00001185,U005116,GOODS-L,860
T00001186,U009664,FASHION-L,2910
T00001187,U003571,GOODS-L,710
T00001188,U006122,FASHION-L,26110
T00001189,U000270,FASHION-L,4460
T00001190,U008997,FASHION-L,3510
T00001191,U006538,GOODS-L,1050
T00001192,U008844,FASHION-L,24490
T00001193,U010186,FASHION-L,2930
T00001194,U006875,FASHION-L,2960
T00001195,U007306,FASHION-L,2710
T00001196,U004487,GOODS-H,242180
T00001197,U002366,GOODS-L,19820
T00001198,U001612,FASHION-L,4170
T00001199,U001119,FASHION-L,23350
T00001200,U006938,FASHION-L,10550
T00001201,U001636,GOODS-L,19870
T00001202,U006261,FASHION-L,3940
T00001203,U009107,GOODS-L,20690
T00001204,U008015,FASHION-L,4770
T00001205,U001663,GOODS-L,790
T00001206,U003629,FASHION-L,20050
T00001207,U005893,FASHION-L,16910
T00001208,U002129,FASHION-L,17410
T00001209,U004026,GOODS-L,1150
T00001210,U007523,FASHION-L,2740
T00001211,U002552,FASHION-L,3450
T00001212,U008525,GOODS-L,19510
T00001213,U005599,FASHION-L,2320
T00001214,U005733,FASHION-L,3870
T00001215,U006233,GOODS-L,1080
T00001216,U005452,FASHION-L,2000
T00001217,U005742,FASHION-L,3720
T00001218,U006750,FASHION-L,19510
T00001219,U007278,FASHION-L,7810
T00001220,U000120,FASHION-L,30350
T00001221,U008099,GOODS-L,20930
T00001222,U005858,FASHION-L,3690
T00001223,U002295,FASHION-L,20690
T00001224,U004199,FASHION-L,30710
T00001225,U008256,FASHION-H,20070
T00001226,U001816,FASHION-L,17500
T00001227,U008112,FASHION-L,2960
T00001228,U002693,FASHION-L,2630
T00001229,U001910,GOODS-L,1070
T00001230,U003086,FASHION-L,4090
T00001231,U002733,FASHION-L,2160
T00001232,U008305,FASHION-L,2000
T00001233,U006362,GOODS-L,18960
T00001234,U000396,FASHION-L,24820
T00001235,U000732,FASHION-L,4450
T00001236,U008113,FASHION-H,26230
T00001237,U008217,FASHION-L,20520
T00001238,U008221,GOODS-L,550
T00001239,U006136,FASHION-H,16850
T00001240,U003126,GOODS-L,19380
T00001241,U003647,GOODS-L,20440
T00001242,U009443,FASHION-L,1540
T00001243,U004824,FASHION-L,13930
T00001244,U000356,FASHION-H,21130
T00001245,U003536,GOODS-L,19740
T00001246,U003799,GOODS-L,20050
T00001247,U003114,GOODS-L,950
T00001248,U009077,FASHION-L,20780
T00001249,U009101,FASHION-H,90640
T00001250,U002644,GOODS-L,760
T00001251,U004579,FASHION-L,29410
T00001252,U006233,GOODS-L,810
T00001253,U007795,GOODS-L,19330
T00001254,U000693,GOODS-L,870
T00001255,U004076,FASHION-L,12460
T00001256,U005427,FASHION-L,3380
T00001257,U008988,GOODS-L,980
T00001258,U008918,GOODS-L,1120
T00001259,U007346,FASHION-L,3470
T00001260,U005427,GOODS-L,700
T00001261,U008425,GOODS-L,19600
T00001262,U003836,GOODS-H,461620
T00001263,U002265,FASHION-H,78240
T00001264,U003703,FASHION-L,3880
T00001265,U006649,FASHION-L,13950
T00001266,U009858,FASHION-L,3600
T00001267,U000742,FASHION-L,16600
T00001268,U000053,FASHION-H,18090
T00001269,U002398,FASHION-L,3860
T00001270,U003908,GOODS-L,19930
T00001271,U006502,FASHION-L,3260
T00001272,U007160,GOODS-L,19700
T00001273,U009059,FASHION-L,18180
T00001274,U000307,FASHION-L,28710
T00001275,U009559,FASHION-L,1580
T00001276,U003165,FASHION-L,18880
T00001277,U008185,FASHION-L,2090
T00001278,U007355,GOODS-L,20920
T00001279,U005504,GOODS-L,850
T00001280,U002027,GOODS-L,19310
T00001281,U001270,GOODS-L,1060
T00001282,U005263,GOODS-L,770
T00001283,U007667,FASHION-L,3320
T00001284,U004240,FASHION-L,1530
T00001285,U007688,FASHION-L,13630
T00001286,U000594,GOODS-L,20640
T00001287,U002365,FASHION-L,23000
T00001288,U006110,FASHION-L,3630
T00001289,U001904,FASHION-H,15780
T00001290,U001151,FASHION-L,3100
T00001291,U000210,GOODS-L,20470
T00001292,U007270,GOODS-L,1030
T00001293,U005034,FASHION-L,19490
T00001294,U006200,GOODS-L,780
T00001295,U009264,FASHION-L,16350
T00001296,U008069,FASHION-H,70810
T00001297,U001117,FASHION-L,2660
T00001298,U000145,FASHION-L,3230
T00001299,U008799,GOODS-L,740
T00001300,U003889,FASHION-H,61290
T00001301,U002812,GOODS-L,1020
T00001302,U007964,FASHION-L,21250
T00001303,U004712,GOODS-L,19310
T00001304,U005217,GOODS-L,20430
T00001305,U006433,FASHION-L,19600
T00001306,U007592,FASHION-H,15280
T00001307,U005732,FASHION-L,12860
T00001308,U007261,FASHION-L,3310
T00001309,U005530,FASHION-L,1920
T00001310,U002096,FASHION-L,25610
T00001311,U007738,GOODS-L,19880
T00001312,U001682,FASHION-L,28540
T00001313,U009035,FASHION-L,19080
T00001314,U007638,GOODS-L,790
T00001315,U007983,GOODS-L,19840
T00001316,U007492,FASHION-H,20480
T00001317,U008333,GOODS-L,1230
T00001318,U009744,FASHION-L,3190
T00001319,U007496,FASHION-H,17280
T00001320,U001033,FASHION-L,4080
T00001321,U002007,FASHION-L,16250
T00001322,U001140,FASHION-H,15680
T00001323,U008419,FASHION-L,18870
T00001324,U003544,FASHION-L,3370
T00001325,U004106,FASHION-L,15390
T00001326,U003526,FASHION-L,1670
T00001327,U008641,FASHION-L,3210
T00001328,U005068,FASHION-L,13430
T00001329,U006783,GOODS-L,1060
T00001330,U004776,FASHION-L,3040
T00001331,U007348,FASHION-L,15990
T00001332,U002077,FASHION-L,3250
T00001333,U008142,FASHION-L,19760
